"Id","SalePrice"
1819,128370.731190284
1820,67556.4544972117
1821,110182.283977186
1822,138166.617610487
1823,55939.7378729893
1824,124293.062002058
1825,127609.284006533
1826,92019.1480156773
1827,104224.558467539
1828,127285.273342166
1829,129230.507170335
1830,134311.119334369
1831,158615.606627634
1832,89924.9510631254
1833,131869.148721196
1834,121940.172983592
1835,117530.614011803
1836,123224.161981936
1837,86743.2189116149
1838,120191.563128986
1839,106101.804388162
1840,145941.194991611
1841,138385.620393024
1842,90441.120448242
1843,138106.541452841
1844,130740.383419877
1845,131524.315703007
1846,138633.565727831
1847,138291.461747079
1848,53781.4376569131
1849,101026.477532885
1850,114250.458310352
1851,143081.085879143
1852,124335.918772297
1853,124435.620721229
1854,172691.769387913
1855,148733.218086681
1856,224531.181686824
1857,130227.275179687
1858,144497.908925209
1859,120827.851102595
1860,167036.373017775
1861,120273.607860719
1862,363855.970996989
1863,361311.072301536
1864,361334.245706013
1865,321868.384228496
1866,313892.911906745
1867,240430.479080658
1868,301386.902377491
1869,215355.293136127
1870,237272.811383565
1871,241733.068284572
1872,169731.290544239
1873,228801.134708798
1874,147463.159125316
1875,201897.839644589
1876,199751.074740842
1877,213979.171105872
1878,199209.647542287
1879,117352.720348719
1880,141490.053891114
1881,256200.850095858
1882,246324.742675966
1883,183744.116202012
1884,198927.735061006
1885,246465.783411595
1886,278923.597284467
1887,212849.884530241
1888,284523.772730646
1889,168593.455047652
1890,121471.172359987
1891,136804.190310067
1892,96833.6671155138
1893,123896.527808972
1894,118767.554622178
1895,132498.856069294
1896,121491.331341941
1897,114780.750012768
1898,118979.918012316
1899,140471.07596693
1900,136207.646625673
1901,151505.460047901
1902,122864.868777722
1903,203858.318468919
1904,129616.187081338
1905,182498.942964267
1906,158534.355968081
1907,198363.253181034
1908,127690.921412461
1909,146769.480670745
1910,134972.774112352
1911,202437.747150537
1912,339607.921098551
1913,135108.401918691
1914,79225.4844862991
1915,245108.121567942
1916,62483.8555344486
1917,261474.279416573
1918,145302.96849017
1919,188933.576497668
1920,168956.480521342
1921,376282.129711324
1922,294341.141515844
1923,231729.25332755
1924,236219.039305404
1925,206515.387375426
1926,364728.748137356
1927,130067.286291232
1928,155958.360848094
1929,123218.947589331
1930,128676.695841967
1931,148162.629996165
1932,134811.820006221
1933,169731.515434895
1934,184372.481819057
1935,170351.241937185
1936,178723.443693023
1937,177820.341098076
1938,160539.084022915
1939,224659.748433054
1940,168563.254301056
1941,177494.745592386
1942,175962.092260095
1943,192153.607432834
1944,296002.383889554
1945,327607.554025427
1946,139118.537979675
1947,269464.652405735
1948,166500.509358129
1949,234875.710199231
1950,200897.617454555
1951,264476.111455927
1952,229730.129674803
1953,167016.327115706
1954,204842.814946637
1955,132362.507945266
1956,353946.630417748
1957,163054.365189578
1958,305612.128381616
1959,145600.882588711
1960,106039.660077424
1961,122452.568875782
1962,109806.374766815
1963,118730.622646241
1964,108638.914883329
1965,144237.99764224
1966,144071.0761165
1967,273205.46854066
1968,403450.885024928
1969,349675.501689746
1970,415334.469405768
1971,460968.950158608
1972,364650.707389614
1973,256595.861886825
1974,308148.988339906
1975,512415.857688415
1976,276665.012763442
1977,345747.061348741
1978,324646.204273701
1979,287276.016610799
1980,187584.216087476
1981,308975.66785526
1982,214564.235671573
1983,195930.996882255
1984,165368.86394386
1985,218965.792582115
1986,228542.41548855
1987,182913.565322242
1988,173941.896145256
1989,195631.945672882
1990,210090.717784529
1991,211655.790688163
1992,212280.660754377
1993,179992.133088775
1994,238435.202328954
1995,191058.952241151
1996,237204.932700567
1997,289084.041287642
1998,325962.618230573
1999,263937.799479634
2000,306749.472694158
2001,266187.462741438
2002,248561.200441568
2003,257602.81548457
2004,278803.037471583
2005,225803.225895459
2006,205789.999923831
2007,249695.439843005
2008,199219.082642424
2009,188029.069272902
2010,189526.077530682
2011,142584.166223508
2012,174470.701891442
2013,166653.353746449
2014,173824.663994769
2015,184516.982562124
2016,184254.324352401
2017,190824.429446823
2018,124096.631486766
2019,148537.39883397
2020,105838.771017281
2021,106324.751974155
2022,186920.585329883
2023,143309.179671003
2024,253769.565230173
2025,351676.792991688
2026,162880.931387578
2027,149654.198507139
2028,157611.008288436
2029,158785.310499759
2030,253222.101385326
2031,232666.45361528
2032,234090.340677268
2033,243883.657960772
2034,164970.814728474
2035,217803.067785458
2036,193352.153045178
2037,197292.962357133
2038,301885.678459027
2039,198767.110443943
2040,295237.799576913
2041,314734.952186442
2042,204561.054088544
2043,162673.344048731
2044,176770.63094472
2045,214020.836870561
2046,145849.244871885
2047,139774.717617964
2048,144266.118559022
2049,143624.216677757
2050,173138.353050805
2051,96542.1413248761
2052,122604.328697007
2053,141512.271463978
2054,88808.9529672624
2055,147858.995174097
2056,147973.626956194
2057,109060.114808638
2058,210234.038748379
2059,128071.278843733
2060,168343.044960082
2061,183566.021859057
2062,120726.375470465
2063,107109.645792001
2064,133961.155982002
2065,114215.047675856
2066,165734.865243726
2067,116064.459995714
2068,145416.634037995
2069,87567.9490233757
2070,109127.170024994
2071,96900.691650603
2072,138648.202192041
2073,141188.962346576
2074,195150.782211703
2075,143743.899886112
2076,127193.622651857
2077,138316.927795693
2078,114245.490519239
2079,132789.70073426
2080,124102.145008251
2081,119510.160138962
2082,126363.565888163
2083,135404.896145969
2084,108805.978919535
2085,111189.953466637
2086,138970.062130546
2087,130051.695195972
2088,103734.198286034
2089,83057.0557689277
2090,126160.177007085
2091,92362.4872463848
2092,125836.764356255
2093,116485.47363798
2094,120255.437857705
2095,148065.922004285
2096,87225.9086435401
2097,98187.763416009
2098,144142.258902735
2099,66894.3094578236
2100,76683.1301734214
2101,109577.137227026
2102,136349.448269446
2103,97444.2081479234
2104,128639.145209289
2105,119996.693686754
2106,61716.7295038655
2107,187427.675257001
2108,116916.626209945
2109,109297.617559812
2110,124969.845738686
2111,149405.240520151
2112,122340.586894465
2113,120882.236332258
2114,126106.154707465
2115,154753.452943348
2116,120073.066029311
2117,147663.378753604
2118,121887.782446542
2119,110268.012856597
2120,120264.384326146
2121,104848.356560428
2122,99010.7265629755
2123,97452.2066360924
2124,166050.894450772
2125,124447.225352457
2126,130206.115709775
2127,152968.237665962
2128,126437.289729423
2129,107402.001485003
2130,133095.351393033
2131,154225.574111471
2132,114811.297188725
2133,124953.066902603
2134,123581.993313758
2135,108092.752257308
2136,64511.8840789432
2137,114218.682825492
2138,129180.113880383
2139,149264.415210699
2140,141442.684117586
2141,158029.915138288
2142,114296.931261308
2143,137874.47110803
2144,104676.24147168
2145,145465.734808931
2146,176092.52876158
2147,139213.524444399
2148,141436.897738152
2149,147902.268627894
2150,227680.325835966
2151,120341.783451929
2152,163723.093104508
2153,151955.252611627
2154,105493.889915369
2155,147952.401969512
2156,249656.061665759
2157,244612.827985274
2158,218050.287443487
2159,204476.408959483
2160,182662.911095489
2161,249847.857833644
2162,441852.521445161
2163,349087.67606068
2164,241365.562740594
2165,189135.333088945
2166,157548.984985124
2167,220704.622217313
2168,189146.766805453
2169,187859.038044623
2170,215329.461805056
2171,147128.157642397
2172,141405.08492754
2173,160233.400032379
2174,226208.580338306
2175,312614.163621907
2176,295563.563309716
2177,231248.354041358
2178,218554.3360886
2179,141812.641372784
2180,245817.82703993
2181,186416.036263769
2182,225761.609161626
2183,186846.236282419
2184,120382.94626045
2185,118727.121538726
2186,165183.093314415
2187,157626.815314635
2188,168684.052039874
2189,296367.559101543
2190,82674.3383881804
2191,82912.1128573771
2192,82603.2204731102
2193,107730.00308789
2194,108716.325478446
2195,100169.480160032
2196,95108.2383919478
2197,112591.884984264
2198,156083.811386362
2199,201191.247670003
2200,122900.752643268
2201,123951.83904228
2202,191461.419727335
2203,114511.753775736
2204,147758.234739432
2205,99481.6256757738
2206,127992.178090506
2207,191416.015372235
2208,261317.377752765
2209,192016.295605723
2210,129659.334731046
2211,128590.670234994
2212,127952.650223662
2213,98381.087734741
2214,129660.977910086
2215,106549.015976805
2216,138089.289511316
2217,70196.4327946944
2218,86505.9782817266
2219,91373.8320385459
2220,83986.8994980688
2221,246851.939228576
2222,224045.062179667
2223,261848.278237465
2224,219581.75699187
2225,130346.548033531
2226,188399.574381959
2227,199510.43080355
2228,256478.69805829
2229,253608.11734837
2230,143565.534383627
2231,196581.197833917
2232,179006.790928063
2233,181638.640128411
2234,242528.286469192
2235,204295.029499129
2236,275140.71634565
2237,330723.296854314
2238,228164.317949567
2239,124609.9372867
2240,155523.079466122
2241,137375.62603755
2242,126924.281280851
2243,133321.564241581
2244,109611.143744238
2245,102681.034178435
2246,136131.071423257
2247,136394.661996496
2248,129091.38556075
2249,123836.352404963
2250,133868.247991728
2251,93207.0773414464
2252,190732.836225512
2253,155337.816689142
2254,171837.888191755
2255,204891.179184301
2256,175571.095982979
2257,210804.265205258
2258,162924.912461329
2259,176204.533351617
2260,168554.763067812
2261,169984.7878309
2262,192066.744902368
2263,336913.876769109
2264,457974.282303551
2265,169290.377093408
2266,257569.964656719
2267,347033.354033218
2268,367287.21196944
2269,160735.463744438
2270,202535.968977124
2271,235334.40171366
2272,210590.436050979
2273,168189.446138482
2274,185620.281141694
2275,176669.773651013
2276,193361.861640269
2277,202328.376761756
2278,154480.152516164
2279,117219.026426118
2280,111174.26417704
2281,162155.72537941
2282,177570.156654061
2283,117921.983866455
2284,111186.908935799
2285,150318.624586626
2286,123972.240696
2287,323702.597574939
2288,256923.489924187
2289,360060.5289604
2290,417058.60987014
2291,298332.665674125
2292,423752.213834515
2293,460721.496264827
2294,360620.152191598
2295,471144.564090229
2296,277626.369973934
2297,302695.02996776
2298,297851.337055129
2299,344299.802124147
2300,328171.432491179
2301,268662.89180419
2302,248155.258183228
2303,240023.929959362
2304,244034.769846988
2305,181971.676936676
2306,185149.068228625
2307,184319.905078259
2308,212280.798547374
2309,254999.933735594
2310,193396.086719934
2311,203713.383119499
2312,172753.368181952
2313,174956.909012243
2314,172727.057486046
2315,175625.439367175
2316,194044.429654348
2317,188248.076765579
2318,164906.736584724
2319,177285.125422577
2320,185348.560283985
2321,244522.362143709
2322,185218.780093968
2323,178117.80189609
2324,186671.502649015
2325,210951.744078232
2326,173613.450139387
2327,205101.41205251
2328,221106.465852473
2329,193335.15822291
2330,185574.524932937
2331,361437.629782545
2332,383570.724070026
2333,334384.643857167
2334,244734.968902808
2335,251558.153049989
2336,317066.020640228
2337,197198.986163406
2338,281295.975942624
2339,228021.024527787
2340,391999.541210535
2341,222802.309667606
2342,231454.069358286
2343,231526.766891411
2344,218592.223722956
2345,240427.437202271
2346,200433.121783676
2347,186526.681066451
2348,222599.740083129
2349,160986.255621476
2350,281906.515000034
2351,233453.41303173
2352,251991.860194371
2353,244336.57895314
2354,137034.259692113
2355,147253.401462708
2356,154352.518861284
2357,192170.308016105
2358,181846.392986651
2359,135542.197051571
2360,120256.583289682
2361,153408.343841352
2362,260115.350571815
2363,133555.153247438
2364,187239.320996744
2365,218332.582124727
2366,183605.73696733
2367,203643.475489695
2368,198392.490001598
2369,199537.297799948
2370,164426.541567226
2371,150340.144010236
2372,182121.691227725
2373,276223.334843896
2374,321311.978704579
2375,218867.74641171
2376,302477.450935229
2377,371076.288677932
2378,146743.663170358
2379,223402.737064275
2380,149177.096887919
2381,165699.189880456
2382,212317.381932064
2383,212528.124877447
2384,251406.174544415
2385,174610.97101397
2386,133911.051205556
2387,132445.962129529
2388,108195.24066304
2389,124440.324613117
2390,134644.347124676
2391,145063.423635423
2392,115034.96713944
2393,172086.901822161
2394,132488.454756789
2395,203580.892988566
2396,141090.011002913
2397,216278.926953998
2398,123933.528283773
2399,66707.5058436285
2400,71026.7964028651
2401,126009.732330394
2402,122743.969984611
2403,149159.964198417
2404,140854.935016582
2405,149179.40719158
2406,143512.21892148
2407,121289.396996001
2408,142013.359229626
2409,118220.521373196
2410,193525.795291095
2411,112556.110309118
2412,146108.305780819
2413,118860.253370306
2414,147326.878758573
2415,131191.907898698
2416,127265.466958992
2417,133176.355567462
2418,137624.868458646
2419,107254.284343175
2420,126996.763360513
2421,139691.430652523
2422,108871.18572487
2423,102662.952929723
2424,152646.951692749
2425,201205.826669155
2426,136408.253216261
2427,115054.230731353
2428,176820.597063229
2429,117190.814824979
2430,135926.031763997
2431,107479.818999657
2432,135732.678239609
2433,131368.973679723
2434,129841.263578474
2435,150294.338152171
2436,101544.524209598
2437,105111.96506271
2438,116127.934832945
2439,114281.390519784
2440,121549.362092153
2441,108455.673440387
2442,105396.043660939
2443,133028.6560783
2444,129607.569567456
2445,85869.7687346644
2446,122489.642272367
2447,196304.30959844
2448,135603.046790061
2449,108497.016743957
2450,150725.761989783
2451,126692.630087495
2452,187154.504596607
2453,92490.074008088
2454,119102.615643058
2455,123849.946430599
2456,128610.002151062
2457,123439.414651317
2458,127075.672536521
2459,102910.276403403
2460,138940.02817776
2461,121937.838222133
2462,127319.556759801
2463,115028.0333405
2464,171560.799700926
2465,127544.338166537
2466,104658.579765009
2467,151745.79238175
2468,84912.8921330544
2469,81391.777198079
2470,197497.406477962
2471,229553.070609106
2472,155197.829197001
2473,115334.995862695
2474,76589.0643563877
2475,246316.424511326
2476,107412.298345186
2477,110725.024499964
2478,153398.514914781
2479,104654.227189483
2480,155154.50587371
2481,116675.883868451
2482,123982.481507605
2483,110193.300737991
2484,124941.658363742
2485,129141.374368238
2486,142409.620146824
2487,172588.556361254
2488,168339.034065732
2489,151329.221093398
2490,150778.808079895
2491,99571.4431000918
2492,182009.901537571
2493,146949.920037967
2494,151393.663933313
2495,96123.8245448813
2496,236271.057181644
2497,147290.690780712
2498,106587.739942737
2499,91474.3249158949
2500,125158.060999119
2501,129802.000549181
2502,147440.379832877
2503,94914.8085354877
2504,183386.727144615
2505,221672.04414164
2506,253646.439539886
2507,291951.784121074
2508,253329.294790494
2509,214655.286427388
2510,227342.204939823
2511,179397.450268243
2512,198415.943067291
2513,218651.398912153
2514,266070.243415448
2515,142357.48962004
2516,176534.455674413
2517,147260.78807754
2518,145348.151028279
2519,216057.504066797
2520,213908.196542864
2521,188070.547431189
2522,227726.780955725
2523,122182.830150403
2524,130892.54053989
2525,150487.141118775
2526,134350.948861735
2527,112862.03870598
2528,126636.052603187
2529,130143.189217524
2530,131519.65658473
2531,253651.324909664
2532,232180.995522421
2533,194178.441149122
2534,228601.535505439
2535,308442.219083127
2536,247030.196801183
2537,235430.145027659
2538,180723.686077408
2539,191560.71265313
2540,175078.465632244
2541,189938.483295279
2542,151875.821762255
2543,126081.74377441
2544,119358.143387152
2545,127921.36352778
2546,139090.971747599
2547,155992.666590187
2548,160039.997078332
2549,161738.250384937
2550,1571661.55798711
2551,137293.330207851
2552,133021.641188797
2553,75163.9671231543
2554,104298.341639571
2555,128768.008309203
2556,98271.4343622726
2557,107875.559620733
2558,156041.657970408
2559,109440.491596155
2560,135449.041897279
2561,145003.114351177
2562,122014.95050616
2563,136822.496494842
2564,172093.452881942
2565,118884.52821963
2566,127370.998140891
2567,107073.812688898
2568,187768.00151631
2569,194227.157190995
2570,130009.826372171
2571,160115.7469534
2572,164145.630251872
2573,212373.714639005
2574,252678.729844143
2575,132997.415024615
2576,117412.323291839
2577,139624.724525333
2578,94688.022321021
2579,64688.0122495008
2580,106130.989202504
2581,133104.669371353
2582,130378.78821961
2583,245655.213537883
2584,176333.540600227
2585,184171.853131821
2586,222642.82535372
2587,217240.387981565
2588,139630.932166708
2589,158730.184077737
2590,214902.455587539
2591,219926.590815523
2592,205229.40730036
2593,225740.43956325
2594,187823.877709669
2595,199155.031336966
2596,305858.97059341
2597,178966.254787608
2598,274349.506173865
2599,318524.710407655
2600,150945.856166237
2601,145279.950098169
2602,88658.1726851552
2603,95604.9901461466
2604,91519.7667761406
2605,85226.7888863857
2606,141752.272687097
2607,214389.914781258
2608,222059.388721565
2609,164782.079265196
2610,109758.235654354
2611,121570.52748021
2612,160092.933521322
2613,136038.889888723
2614,123950.010653052
2615,152310.812633817
2616,148137.663107603
2617,183717.231082924
2618,200989.849029487
2619,212403.441745564
2620,191762.198015753
2621,176889.852806675
2622,184561.081839347
2623,240194.967976475
2624,278703.336604073
2625,262827.915346829
2626,176826.459887173
2627,162985.351859948
2628,404986.257509386
2629,437348.04052425
2630,317818.008661282
2631,437741.144789805
2632,361764.508062247
2633,273907.776863778
2634,384704.889532694
2635,164769.979639431
2636,195762.162119371
2637,173077.476527521
2638,260101.712917336
2639,190612.266080215
2640,159631.828142722
2641,105578.497042523
2642,179596.548059342
2643,113955.913958301
2644,132588.724482527
2645,119432.621566539
2646,105909.727032604
2647,113380.898946003
2648,142483.138189569
2649,148766.904713958
2650,151987.569829683
2651,141907.102337874
2652,391623.499114431
2653,253006.445134568
2654,230231.772122939
2655,366345.176979325
2656,297612.873863935
2657,321481.514454314
2658,267382.941050986
2659,279933.108298115
2660,324506.785802131
2661,339855.96513025
2662,335730.835136566
2663,297160.106736705
2664,248693.751327864
2665,315268.801456108
2666,256118.746411005
2667,174064.8145578
2668,179893.464075644
2669,171934.633231672
2670,276313.949275802
2671,181543.365032063
2672,189592.015600945
2673,206158.589714052
2674,210890.872459051
2675,160157.240768168
2676,194366.342341664
2677,202461.39479231
2678,249656.02934243
2679,280305.167131215
2680,283761.34208673
2681,389237.311342754
2682,313587.543063601
2683,514323.422756473
2684,303530.798291958
2685,334464.42415956
2686,251678.016980126
2687,305429.510581324
2688,213797.933504258
2689,196306.820428399
2690,440957.596714329
2691,179815.215506799
2692,139531.282018314
2693,192684.690740107
2694,139987.155342221
2695,193492.79576962
2696,186179.264147039
2697,184188.298286674
2698,188232.617002442
2699,168570.602839616
2700,146602.015952322
2701,153613.375154085
2702,115514.407367294
2703,146606.79653184
2704,149898.70944733
2705,113077.689854557
2706,114927.611793176
2707,126531.615866329
2708,126756.600081255
2709,108815.383583444
2710,126259.113384489
2711,323956.097404838
2712,385760.409519076
2713,169493.995523124
2714,151170.620777069
2715,153220.647991292
2716,147700.633438397
2717,183517.147808583
2718,221490.316893109
2719,143217.743692218
2720,181470.239596599
2721,132730.004315185
2722,151368.648239006
2723,169909.906071819
2724,120193.948357988
2725,126256.499969436
2726,141455.152592739
2727,186443.253061141
2728,176748.510762582
2729,142269.116085332
2730,140663.926834586
2731,133240.372918155
2732,121393.853110767
2733,167446.033543648
2734,144257.836168932
2735,123522.96464295
2736,136954.441164354
2737,116068.931039988
2738,138910.702394262
2739,160130.419255259
2740,139080.763984757
2741,133181.860010478
2742,152880.316994331
2743,142287.560289944
2744,156828.099851944
2745,156196.848089074
2746,129632.42187187
2747,140316.556629748
2748,118720.324476281
2749,116807.416566559
2750,127200.775133867
2751,122720.242073562
2752,217292.626474533
2753,148257.260577585
2754,237265.816562403
2755,131109.012785909
2756,95053.6763668006
2757,73801.0769471387
2758,91254.6995832429
2759,149541.764569343
2760,112611.05437318
2761,135643.589539063
2762,139576.98315022
2763,214649.797786966
2764,147277.015832961
2765,311104.867099633
2766,121711.416883137
2767,79705.8010140301
2768,116727.965034942
2769,113321.207796564
2770,160223.062224385
2771,114426.845791472
2772,103249.326326163
2773,147474.437501113
2774,131088.016542331
2775,116870.483980522
2776,139032.768679142
2777,141161.492886369
2778,130351.857699853
2779,106256.133631486
2780,104027.774800996
2781,99884.7552203253
2782,90920.3145396679
2783,79885.4659297802
2784,118387.442830002
2785,122281.949358617
2786,72840.2032162229
2787,127842.304096354
2788,72434.8416861191
2789,169712.501939183
2790,97062.1327355706
2791,112369.383665592
2792,65639.3296292427
2793,150566.067650689
2794,86569.0557787108
2795,114925.548639904
2796,90526.5655291906
2797,202961.981388416
2798,101857.174971395
2799,113520.779510305
2800,75381.5816412521
2801,113240.91138596
2802,124728.217567917
2803,172599.179080239
2804,124356.239285633
2805,104718.904662686
2806,84460.1800184518
2807,169609.297193537
2808,146695.994373118
2809,129688.821693717
2810,130504.326472086
2811,161021.938597265
2812,159759.836323703
2813,158884.233072814
2814,162625.802650233
2815,99186.9736756185
2816,244653.63016409
2817,153318.062993782
2818,131262.220427489
2819,161205.325413186
2820,130054.084555749
2821,114854.164985934
2822,184022.150587936
2823,348768.349620753
2824,173329.159388946
2825,135583.512181095
2826,133689.864194767
2827,133674.732644382
2828,210462.053465866
2829,253644.138275712
2830,229687.604054613
2831,187398.870200456
2832,247374.406159618
2833,271316.749481397
2834,206712.134741092
2835,217080.455598232
2836,188348.468810476
2837,174781.015083615
2838,147718.912897827
2839,174429.112955755
2840,203839.11919006
2841,197692.774411258
2842,230513.989115278
2843,145918.219088503
2844,172106.386994772
2845,128769.822473136
2846,202360.472567111
2847,199955.092784525
2848,230303.845460765
